DATIM_Indicator_Category,facility,ward,subcounty,county,Datim_Facility_UID,DATIM_Disag_ID,DATIM_Disag_Name,datim_data
TX_CURR,Malaba Dispensary,Malaba Central Ward,Teso North Sub County,Busia County,XmZknqebhJ5, ,15+ | Female,7
TX_CURR,Kivaani Health Centre,Kangundo East Ward,Kangundo Sub County,Machakos County,LU9bf28GZWK,XX7hDj6iz0D,15+ | Male,1
TX_CURR,Kivaani Health Centre,Kangundo East Ward,Kangundo Sub County,Machakos County,LU9bf28GZWK,Yf1BiWq71NE,15+ | Female,9
TX_CURR,Kivaani Health Centre,Kangundo East Ward,Kangundo Sub County,Machakos County,LU9bf28GZWK,chrwpNxHlQQ,<15 | Female,3
TX_CURR,Kivaani Health Centre,Kangundo East Ward,Kangundo Sub County,Machakos County,LU9bf28GZWK,zHSL7ATXJib,<15 | Male,3
TX_CURR,Kivaani Health Centre,Kangundo East Ward,Kangundo Sub County,Machakos County,LU9bf28GZWK,XX7hDj6iz0D,15+ | Male,6
TX_CURR,Kivaani Health Centre,Kangundo East Ward,Kangundo Sub County,Machakos County,LU9bf28GZWK,XX7hDj6iz0D,15+ | Male,41
TX_CURR,Kivaani Health Centre,Kangundo East Ward,Kangundo Sub County,Machakos County,LU9bf28GZWK,uURluLqPIJ5,<15 | Unknown Sex,8
TX_CURR,Kivaani Health Centre,Kangundo East Ward,Kangundo Sub County,Machakos County,LU9bf28GZWK,Yf1BiWq71NE,15+ | Female,112
TX_CURR,Thika Road Health Services Ltd (Kasarani),Kasarani Ward,Kasarani Sub County,Nairobi County,fRbklFWKpke,XX7hDj6iz0D,15+ | Male,2
TX_CURR,Thika Road Health Services Ltd (Kasarani),Kasarani Ward,Kasarani Sub County,Nairobi County,fRbklFWKpke,XX7hDj6iz0D,15+ | Male,10
TX_CURR,Thika Road Health Services Ltd (Kasarani),Kasarani Ward,Kasarani Sub County,Nairobi County,fRbklFWKpke,Yf1BiWq71NE,15+ | Female,19
TX_CURR,Jfk Engineering Dispensary,Chaik Ward,Belgut Sub County,Kericho County,VZit9dZCqyw,XX7hDj6iz0D,15+ | Male,1
TX_CURR,Jfk Engineering Dispensary,Chaik Ward,Belgut Sub County,Kericho County,VZit9dZCqyw,XX7hDj6iz0D,15+ | Male,13
TX_CURR,Jfk Engineering Dispensary,Chaik Ward,Belgut Sub County,Kericho County,VZit9dZCqyw,Yf1BiWq71NE,15+ | Female,10
TX_CURR,Mukui Health Centre,Ganga Ward,Mwimbi Sub County,Tharaka Nithi County,W0NGQJPgGQR,Yf1BiWq71NE,15+ | Female,1
TX_CURR,Mukui Health Centre,Ganga Ward,Mwimbi Sub County,Tharaka Nithi County,W0NGQJPgGQR,XX7hDj6iz0D,15+ | Male,9
TX_CURR,Mukui Health Centre,Ganga Ward,Mwimbi Sub County,Tharaka Nithi County,W0NGQJPgGQR,uURluLqPIJ5,<15 | Unknown Sex,6
TX_CURR,Mukui Health Centre,Ganga Ward,Mwimbi Sub County,Tharaka Nithi County,W0NGQJPgGQR,Yf1BiWq71NE,15+ | Female,10
TX_CURR,Irondi Dispensary,Birongo Ward,Nyaribari Chache Sub County,Kisii County,j33PmHGoG3V,Yf1BiWq71NE,15+ | Female,2
TX_CURR,Irondi Dispensary,Birongo Ward,Nyaribari Chache Sub County,Kisii County,j33PmHGoG3V,XX7hDj6iz0D,15+ | Male,1
TX_CURR,Irondi Dispensary,Birongo Ward,Nyaribari Chache Sub County,Kisii County,j33PmHGoG3V,Yf1BiWq71NE,15+ | Female,2
TX_CURR,Irondi Dispensary,Birongo Ward,Nyaribari Chache Sub County,Kisii County,j33PmHGoG3V,zHSL7ATXJib,<15 | Male,3
TX_CURR,Irondi Dispensary,Birongo Ward,Nyaribari Chache Sub County,Kisii County,j33PmHGoG3V,XX7hDj6iz0D,15+ | Male,2
TX_CURR,Irondi Dispensary,Birongo Ward,Nyaribari Chache Sub County,Kisii County,j33PmHGoG3V,XX7hDj6iz0D,15+ | Male,12
TX_CURR,Irondi Dispensary,Birongo Ward,Nyaribari Chache Sub County,Kisii County,j33PmHGoG3V,uURluLqPIJ5,<15 | Unknown Sex,1
TX_CURR,Irondi Dispensary,Birongo Ward,Nyaribari Chache Sub County,Kisii County,j33PmHGoG3V,Yf1BiWq71NE,15+ | Female,25
TX_CURR,Waware Dispensary,Rusinga Island Ward,Mbita Sub County,Homa Bay County,UzbTc7sKrw5,Yf1BiWq71NE,15+ | Female,12
TX_CURR,Waware Dispensary,Rusinga Island Ward,Mbita Sub County,Homa Bay County,UzbTc7sKrw5,XX7hDj6iz0D,15+ | Male,7
TX_CURR,Waware Dispensary,Rusinga Island Ward,Mbita Sub County,Homa Bay County,UzbTc7sKrw5,Yf1BiWq71NE,15+ | Female,23
TX_CURR,Waware Dispensary,Rusinga Island Ward,Mbita Sub County,Homa Bay County,UzbTc7sKrw5,chrwpNxHlQQ,<15 | Female,19
TX_CURR,Waware Dispensary,Rusinga Island Ward,Mbita Sub County,Homa Bay County,UzbTc7sKrw5,zHSL7ATXJib,<15 | Male,10
TX_CURR,Waware Dispensary,Rusinga Island Ward,Mbita Sub County,Homa Bay County,UzbTc7sKrw5,XX7hDj6iz0D,15+ | Male,7
TX_CURR,Waware Dispensary,Rusinga Island Ward,Mbita Sub County,Homa Bay County,UzbTc7sKrw5,XX7hDj6iz0D,15+ | Male,163
TX_CURR,Waware Dispensary,Rusinga Island Ward,Mbita Sub County,Homa Bay County,UzbTc7sKrw5,uURluLqPIJ5,<15 | Unknown Sex,17
TX_CURR,Waware Dispensary,Rusinga Island Ward,Mbita Sub County,Homa Bay County,UzbTc7sKrw5,Yf1BiWq71NE,15+ | Female,390
TX_CURR,Kobuya Dispensary,Wang'chieng Ward,Karachuonyo Sub County,Homa Bay County,XoqjMwBBED2,Yf1BiWq71NE,15+ | Female,5
TX_CURR,Kobuya Dispensary,Wang'chieng Ward,Karachuonyo Sub County,Homa Bay County,XoqjMwBBED2,XX7hDj6iz0D,15+ | Male,4
TX_CURR,Kobuya Dispensary,Wang'chieng Ward,Karachuonyo Sub County,Homa Bay County,XoqjMwBBED2,Yf1BiWq71NE,15+ | Female,21
TX_CURR,Kobuya Dispensary,Wang'chieng Ward,Karachuonyo Sub County,Homa Bay County,XoqjMwBBED2,chrwpNxHlQQ,<15 | Female,6
TX_CURR,Kobuya Dispensary,Wang'chieng Ward,Karachuonyo Sub County,Homa Bay County,XoqjMwBBED2,zHSL7ATXJib,<15 | Male,10
TX_CURR,Kobuya Dispensary,Wang'chieng Ward,Karachuonyo Sub County,Homa Bay County,XoqjMwBBED2,XX7hDj6iz0D,15+ | Male,1
TX_CURR,Kobuya Dispensary,Wang'chieng Ward,Karachuonyo Sub County,Homa Bay County,XoqjMwBBED2,XX7hDj6iz0D,15+ | Male,79
TX_CURR,Kobuya Dispensary,Wang'chieng Ward,Karachuonyo Sub County,Homa Bay County,XoqjMwBBED2,uURluLqPIJ5,<15 | Unknown Sex,15
TX_CURR,Kobuya Dispensary,Wang'chieng Ward,Karachuonyo Sub County,Homa Bay County,XoqjMwBBED2,Yf1BiWq71NE,15+ | Female,241
TX_CURR,Endebess Sub- County Hospital,Endebess Ward,Endebess Sub County,Trans Nzoia County,B1IJ2WqiIYG,Yf1BiWq71NE,15+ | Female,11
TX_CURR,Endebess Sub- County Hospital,Endebess Ward,Endebess Sub County,Trans Nzoia County,B1IJ2WqiIYG,XX7hDj6iz0D,15+ | Male,4
TX_CURR,Endebess Sub- County Hospital,Endebess Ward,Endebess Sub County,Trans Nzoia County,B1IJ2WqiIYG,Yf1BiWq71NE,15+ | Female,26
TX_CURR,Endebess Sub- County Hospital,Endebess Ward,Endebess Sub County,Trans Nzoia County,B1IJ2WqiIYG,chrwpNxHlQQ,<15 | Female,6
TX_CURR,Endebess Sub- County Hospital,Endebess Ward,Endebess Sub County,Trans Nzoia County,B1IJ2WqiIYG,zHSL7ATXJib,<15 | Male,8
TX_CURR,Endebess Sub- County Hospital,Endebess Ward,Endebess Sub County,Trans Nzoia County,B1IJ2WqiIYG,XX7hDj6iz0D,15+ | Male,16
TX_CURR,Endebess Sub- County Hospital,Endebess Ward,Endebess Sub County,Trans Nzoia County,B1IJ2WqiIYG,XX7hDj6iz0D,15+ | Male,176
TX_CURR,Endebess Sub- County Hospital,Endebess Ward,Endebess Sub County,Trans Nzoia County,B1IJ2WqiIYG,uURluLqPIJ5,<15 | Unknown Sex,38
TX_CURR,Endebess Sub- County Hospital,Endebess Ward,Endebess Sub County,Trans Nzoia County,B1IJ2WqiIYG,Yf1BiWq71NE,15+ | Female,447
TX_CURR,St Joseph Catholic Dispensary (Maungu),Marungu Ward,Voi Sub County,Taita Taveta County,gHAGWHFJbwQ,Yf1BiWq71NE,15+ | Female,4
TX_CURR,St Joseph Catholic Dispensary (Maungu),Marungu Ward,Voi Sub County,Taita Taveta County,gHAGWHFJbwQ,XX7hDj6iz0D,15+ | Male,3
TX_CURR,St Joseph Catholic Dispensary (Maungu),Marungu Ward,Voi Sub County,Taita Taveta County,gHAGWHFJbwQ,Yf1BiWq71NE,15+ | Female,10
TX_CURR,St Joseph Catholic Dispensary (Maungu),Marungu Ward,Voi Sub County,Taita Taveta County,gHAGWHFJbwQ,chrwpNxHlQQ,<15 | Female,4
TX_CURR,St Joseph Catholic Dispensary (Maungu),Marungu Ward,Voi Sub County,Taita Taveta County,gHAGWHFJbwQ,zHSL7ATXJib,<15 | Male,6
TX_CURR,St Joseph Catholic Dispensary (Maungu),Marungu Ward,Voi Sub County,Taita Taveta County,gHAGWHFJbwQ,XX7hDj6iz0D,15+ | Male,4
TX_CURR,St Joseph Catholic Dispensary (Maungu),Marungu Ward,Voi Sub County,Taita Taveta County,gHAGWHFJbwQ,XX7hDj6iz0D,15+ | Male,44
TX_CURR,St Joseph Catholic Dispensary (Maungu),Marungu Ward,Voi Sub County,Taita Taveta County,gHAGWHFJbwQ,uURluLqPIJ5,<15 | Unknown Sex,7
TX_CURR,St Joseph Catholic Dispensary (Maungu),Marungu Ward,Voi Sub County,Taita Taveta County,gHAGWHFJbwQ,Yf1BiWq71NE,15+ | Female,174
TX_CURR,Loitokitok Sub County Hospital,Kuku Ward,Loitokitok Sub County,Kajiado County,RaP6CEIcZw7,Yf1BiWq71NE,15+ | Female,31
TX_CURR,Loitokitok Sub County Hospital,Kuku Ward,Loitokitok Sub County,Kajiado County,RaP6CEIcZw7,XX7hDj6iz0D,15+ | Male,15
TX_CURR,Loitokitok Sub County Hospital,Kuku Ward,Loitokitok Sub County,Kajiado County,RaP6CEIcZw7,Yf1BiWq71NE,15+ | Female,42
TX_CURR,Loitokitok Sub County Hospital,Kuku Ward,Loitokitok Sub County,Kajiado County,RaP6CEIcZw7,chrwpNxHlQQ,<15 | Female,14
TX_CURR,Loitokitok Sub County Hospital,Kuku Ward,Loitokitok Sub County,Kajiado County,RaP6CEIcZw7,zHSL7ATXJib,<15 | Male,26
TX_CURR,Loitokitok Sub County Hospital,Kuku Ward,Loitokitok Sub County,Kajiado County,RaP6CEIcZw7,XX7hDj6iz0D,15+ | Male,25
TX_CURR,Loitokitok Sub County Hospital,Kuku Ward,Loitokitok Sub County,Kajiado County,RaP6CEIcZw7,XX7hDj6iz0D,15+ | Male,396
TX_CURR,Loitokitok Sub County Hospital,Kuku Ward,Loitokitok Sub County,Kajiado County,RaP6CEIcZw7,uURluLqPIJ5,<15 | Unknown Sex,2
TX_CURR,Loitokitok Sub County Hospital,Kuku Ward,Loitokitok Sub County,Kajiado County,RaP6CEIcZw7,uURluLqPIJ5,<15 | Unknown Sex,24
TX_CURR,Loitokitok Sub County Hospital,Kuku Ward,Loitokitok Sub County,Kajiado County,RaP6CEIcZw7,Yf1BiWq71NE,15+ | Female,832
TX_CURR,Baari Health Centre,Kiritta Ward,Ndaragwa Sub County,Nyandarua County,mJzeKiO6YML,XX7hDj6iz0D,15+ | Male,1
TX_CURR,Baari Health Centre,Kiritta Ward,Ndaragwa Sub County,Nyandarua County,mJzeKiO6YML,Yf1BiWq71NE,15+ | Female,3
TX_CURR,Baari Health Centre,Kiritta Ward,Ndaragwa Sub County,Nyandarua County,mJzeKiO6YML,chrwpNxHlQQ,<15 | Female,7
TX_CURR,Baari Health Centre,Kiritta Ward,Ndaragwa Sub County,Nyandarua County,mJzeKiO6YML,zHSL7ATXJib,<15 | Male,2
TX_CURR,Baari Health Centre,Kiritta Ward,Ndaragwa Sub County,Nyandarua County,mJzeKiO6YML,XX7hDj6iz0D,15+ | Male,3
TX_CURR,Baari Health Centre,Kiritta Ward,Ndaragwa Sub County,Nyandarua County,mJzeKiO6YML,XX7hDj6iz0D,15+ | Male,37
TX_CURR,Baari Health Centre,Kiritta Ward,Ndaragwa Sub County,Nyandarua County,mJzeKiO6YML,uURluLqPIJ5,<15 | Unknown Sex,10
TX_CURR,Baari Health Centre,Kiritta Ward,Ndaragwa Sub County,Nyandarua County,mJzeKiO6YML,Yf1BiWq71NE,15+ | Female,116
TX_CURR,Moi's Bridge Health Centre,Moi's Bridge Ward,Soy Sub County,Uasin Gishu County,q9tLR5BgkVv,Yf1BiWq71NE,15+ | Female,36
TX_CURR,Moi's Bridge Health Centre,Moi's Bridge Ward,Soy Sub County,Uasin Gishu County,q9tLR5BgkVv,XX7hDj6iz0D,15+ | Male,14
TX_CURR,Moi's Bridge Health Centre,Moi's Bridge Ward,Soy Sub County,Uasin Gishu County,q9tLR5BgkVv,Yf1BiWq71NE,15+ | Female,51
TX_CURR,Moi's Bridge Health Centre,Moi's Bridge Ward,Soy Sub County,Uasin Gishu County,q9tLR5BgkVv,chrwpNxHlQQ,<15 | Female,27
TX_CURR,Moi's Bridge Health Centre,Moi's Bridge Ward,Soy Sub County,Uasin Gishu County,q9tLR5BgkVv,zHSL7ATXJib,<15 | Male,28
TX_CURR,Moi's Bridge Health Centre,Moi's Bridge Ward,Soy Sub County,Uasin Gishu County,q9tLR5BgkVv,XX7hDj6iz0D,15+ | Male,33
TX_CURR,Moi's Bridge Health Centre,Moi's Bridge Ward,Soy Sub County,Uasin Gishu County,q9tLR5BgkVv,XX7hDj6iz0D,15+ | Male,367
TX_CURR,Moi's Bridge Health Centre,Moi's Bridge Ward,Soy Sub County,Uasin Gishu County,q9tLR5BgkVv,uURluLqPIJ5,<15 | Unknown Sex,44
TX_CURR,Moi's Bridge Health Centre,Moi's Bridge Ward,Soy Sub County,Uasin Gishu County,q9tLR5BgkVv,Yf1BiWq71NE,15+ | Female,1003
TX_CURR,Live With Hope Dispensary,Kipchebor Ward,Ainamoi Sub County,Kericho County,kRgVO9IPBjN,Yf1BiWq71NE,15+ | Female,3
TX_CURR,Live With Hope Dispensary,Kipchebor Ward,Ainamoi Sub County,Kericho County,kRgVO9IPBjN,XX7hDj6iz0D,15+ | Male,2
TX_CURR,Live With Hope Dispensary,Kipchebor Ward,Ainamoi Sub County,Kericho County,kRgVO9IPBjN,Yf1BiWq71NE,15+ | Female,7
TX_CURR,Live With Hope Dispensary,Kipchebor Ward,Ainamoi Sub County,Kericho County,kRgVO9IPBjN,XX7hDj6iz0D,15+ | Male,162
TX_CURR,Live With Hope Dispensary,Kipchebor Ward,Ainamoi Sub County,Kericho County,kRgVO9IPBjN,Yf1BiWq71NE,15+ | Female,325
TX_CURR,Muriranjas Sub-District Hospital,Mugoiri Ward,Kiharu Sub County,Muranga County,gTwLuHwpL8D,Yf1BiWq71NE,15+ | Female,18
TX_CURR,Muriranjas Sub-District Hospital,Mugoiri Ward,Kiharu Sub County,Muranga County,gTwLuHwpL8D,XX7hDj6iz0D,15+ | Male,8
TX_CURR,Muriranjas Sub-District Hospital,Mugoiri Ward,Kiharu Sub County,Muranga County,gTwLuHwpL8D,Yf1BiWq71NE,15+ | Female,15
TX_CURR,Muriranjas Sub-District Hospital,Mugoiri Ward,Kiharu Sub County,Muranga County,gTwLuHwpL8D,chrwpNxHlQQ,<15 | Female,7
TX_CURR,Muriranjas Sub-District Hospital,Mugoiri Ward,Kiharu Sub County,Muranga County,gTwLuHwpL8D,zHSL7ATXJib,<15 | Male,9
TX_CURR,Muriranjas Sub-District Hospital,Mugoiri Ward,Kiharu Sub County,Muranga County,gTwLuHwpL8D,XX7hDj6iz0D,15+ | Male,10
TX_CURR,Muriranjas Sub-District Hospital,Mugoiri Ward,Kiharu Sub County,Muranga County,gTwLuHwpL8D,XX7hDj6iz0D,15+ | Male,231
TX_CURR,Muriranjas Sub-District Hospital,Mugoiri Ward,Kiharu Sub County,Muranga County,gTwLuHwpL8D,uURluLqPIJ5,<15 | Unknown Sex,15
TX_CURR,Muriranjas Sub-District Hospital,Mugoiri Ward,Kiharu Sub County,Muranga County,gTwLuHwpL8D,Yf1BiWq71NE,15+ | Female,467
TX_CURR,Katolo-Manyatta Dispensary,East Kano/Wawidhi Ward,Nyando Sub County,Kisumu County,mNglP5KGf9t,Yf1BiWq71NE,15+ | Female,3
TX_CURR,Katolo-Manyatta Dispensary,East Kano/Wawidhi Ward,Nyando Sub County,Kisumu County,mNglP5KGf9t,Yf1BiWq71NE,15+ | Female,15
TX_CURR,Katolo-Manyatta Dispensary,East Kano/Wawidhi Ward,Nyando Sub County,Kisumu County,mNglP5KGf9t,chrwpNxHlQQ,<15 | Female,4
TX_CURR,Katolo-Manyatta Dispensary,East Kano/Wawidhi Ward,Nyando Sub County,Kisumu County,mNglP5KGf9t,zHSL7ATXJib,<15 | Male,9
TX_CURR,Katolo-Manyatta Dispensary,East Kano/Wawidhi Ward,Nyando Sub County,Kisumu County,mNglP5KGf9t,XX7hDj6iz0D,15+ | Male,3
TX_CURR,Katolo-Manyatta Dispensary,East Kano/Wawidhi Ward,Nyando Sub County,Kisumu County,mNglP5KGf9t,XX7hDj6iz0D,15+ | Male,64
TX_CURR,Katolo-Manyatta Dispensary,East Kano/Wawidhi Ward,Nyando Sub County,Kisumu County,mNglP5KGf9t,uURluLqPIJ5,<15 | Unknown Sex,9
TX_CURR,Katolo-Manyatta Dispensary,East Kano/Wawidhi Ward,Nyando Sub County,Kisumu County,mNglP5KGf9t,Yf1BiWq71NE,15+ | Female,96
TX_CURR,Babadogo (EDARP),Babandogo Ward,Ruaraka Sub County,Nairobi County,fyB5CJrICTU,Yf1BiWq71NE,15+ | Female,20
TX_CURR,Babadogo (EDARP),Babandogo Ward,Ruaraka Sub County,Nairobi County,fyB5CJrICTU,XX7hDj6iz0D,15+ | Male,13
TX_CURR,Babadogo (EDARP),Babandogo Ward,Ruaraka Sub County,Nairobi County,fyB5CJrICTU,Yf1BiWq71NE,15+ | Female,43
TX_CURR,Babadogo (EDARP),Babandogo Ward,Ruaraka Sub County,Nairobi County,fyB5CJrICTU,chrwpNxHlQQ,<15 | Female,11
TX_CURR,Babadogo (EDARP),Babandogo Ward,Ruaraka Sub County,Nairobi County,fyB5CJrICTU,zHSL7ATXJib,<15 | Male,18
TX_CURR,Babadogo (EDARP),Babandogo Ward,Ruaraka Sub County,Nairobi County,fyB5CJrICTU,XX7hDj6iz0D,15+ | Male,24
TX_CURR,Babadogo (EDARP),Babandogo Ward,Ruaraka Sub County,Nairobi County,fyB5CJrICTU,XX7hDj6iz0D,15+ | Male,706
TX_CURR,Babadogo (EDARP),Babandogo Ward,Ruaraka Sub County,Nairobi County,fyB5CJrICTU,uURluLqPIJ5,<15 | Unknown Sex,19
TX_CURR,Babadogo (EDARP),Babandogo Ward,Ruaraka Sub County,Nairobi County,fyB5CJrICTU,Yf1BiWq71NE,15+ | Female,932
TX_CURR,Aga Khan Hospital,Parklands/Highridge Ward,Westlands Sub County,Nairobi County,#N/A,Yf1BiWq71NE,15+ | Female,1
TX_CURR,Aga Khan Hospital,Parklands/Highridge Ward,Westlands Sub County,Nairobi County,#N/A,XX7hDj6iz0D,15+ | Male,5
TX_CURR,Aga Khan Hospital,Parklands/Highridge Ward,Westlands Sub County,Nairobi County,#N/A,Yf1BiWq71NE,15+ | Female,1
TX_CURR,Aga Khan Hospital,Parklands/Highridge Ward,Westlands Sub County,Nairobi County,#N/A,XX7hDj6iz0D,15+ | Male,1
TX_CURR,Aga Khan Hospital,Parklands/Highridge Ward,Westlands Sub County,Nairobi County,#N/A,XX7hDj6iz0D,15+ | Male,223
TX_CURR,Aga Khan Hospital,Parklands/Highridge Ward,Westlands Sub County,Nairobi County,#N/A,Yf1BiWq71NE,15+ | Female,258
TX_CURR,Oruba Nursing and Maternity Home,Ragana-oruba Ward,Suna West Sub County,Migori County,Coma5tVROTe,Yf1BiWq71NE,15+ | Female,1
TX_CURR,Oruba Nursing and Maternity Home,Ragana-oruba Ward,Suna West Sub County,Migori County,Coma5tVROTe,Yf1BiWq71NE,15+ | Female,6
TX_CURR,Oruba Nursing and Maternity Home,Ragana-oruba Ward,Suna West Sub County,Migori County,Coma5tVROTe,Yf1BiWq71NE,15+ | Female,27
TX_CURR,The Hope Medical Centre-Awasi,Awasi/Onjiko Ward,Nyando Sub County,Kisumu County,KupSNkWzulT,Yf1BiWq71NE,15+ | Female,4
TX_CURR,The Hope Medical Centre-Awasi,Awasi/Onjiko Ward,Nyando Sub County,Kisumu County,KupSNkWzulT,XX7hDj6iz0D,15+ | Male,17
TX_CURR,The Hope Medical Centre-Awasi,Awasi/Onjiko Ward,Nyando Sub County,Kisumu County,KupSNkWzulT,Yf1BiWq71NE,15+ | Female,60
TX_CURR,The Hope Medical Centre-Awasi,Awasi/Onjiko Ward,Nyando Sub County,Kisumu County,KupSNkWzulT,chrwpNxHlQQ,<15 | Female,3
TX_CURR,The Hope Medical Centre-Awasi,Awasi/Onjiko Ward,Nyando Sub County,Kisumu County,KupSNkWzulT,zHSL7ATXJib,<15 | Male,2
TX_CURR,The Hope Medical Centre-Awasi,Awasi/Onjiko Ward,Nyando Sub County,Kisumu County,KupSNkWzulT,XX7hDj6iz0D,15+ | Male,66
TX_CURR,The Hope Medical Centre-Awasi,Awasi/Onjiko Ward,Nyando Sub County,Kisumu County,KupSNkWzulT,uURluLqPIJ5,<15 | Unknown Sex,6
TX_CURR,The Hope Medical Centre-Awasi,Awasi/Onjiko Ward,Nyando Sub County,Kisumu County,KupSNkWzulT,Yf1BiWq71NE,15+ | Female,127
TX_CURR,Industrial Area Dispensary,London Ward,Nakuru West Sub County,Nakuru County,YgfCTnjlpQw,Yf1BiWq71NE,15+ | Female,2
TX_CURR,Industrial Area Dispensary,London Ward,Nakuru West Sub County,Nakuru County,YgfCTnjlpQw,XX7hDj6iz0D,15+ | Male,3
TX_CURR,Industrial Area Dispensary,London Ward,Nakuru West Sub County,Nakuru County,YgfCTnjlpQw,Yf1BiWq71NE,15+ | Female,17
TX_CURR,Industrial Area Dispensary,London Ward,Nakuru West Sub County,Nakuru County,YgfCTnjlpQw,chrwpNxHlQQ,<15 | Female,2
TX_CURR,Industrial Area Dispensary,London Ward,Nakuru West Sub County,Nakuru County,YgfCTnjlpQw,XX7hDj6iz0D,15+ | Male,56
TX_CURR,Industrial Area Dispensary,London Ward,Nakuru West Sub County,Nakuru County,YgfCTnjlpQw,uURluLqPIJ5,<15 | Unknown Sex,4
TX_CURR,Industrial Area Dispensary,London Ward,Nakuru West Sub County,Nakuru County,YgfCTnjlpQw,Yf1BiWq71NE,15+ | Female,96
TX_CURR,Timau Sub-County Hospital,Timau Ward,Buuri West Sub County,Meru County,NV96Kj0anjZ,Yf1BiWq71NE,15+ | Female,3
TX_CURR,Timau Sub-County Hospital,Timau Ward,Buuri West Sub County,Meru County,NV96Kj0anjZ,XX7hDj6iz0D,15+ | Male,2
TX_CURR,Timau Sub-County Hospital,Timau Ward,Buuri West Sub County,Meru County,NV96Kj0anjZ,Yf1BiWq71NE,15+ | Female,10
TX_CURR,Timau Sub-County Hospital,Timau Ward,Buuri West Sub County,Meru County,NV96Kj0anjZ,chrwpNxHlQQ,<15 | Female,7
TX_CURR,Timau Sub-County Hospital,Timau Ward,Buuri West Sub County,Meru County,NV96Kj0anjZ,zHSL7ATXJib,<15 | Male,8
TX_CURR,Timau Sub-County Hospital,Timau Ward,Buuri West Sub County,Meru County,NV96Kj0anjZ,XX7hDj6iz0D,15+ | Male,8
TX_CURR,Timau Sub-County Hospital,Timau Ward,Buuri West Sub County,Meru County,NV96Kj0anjZ,XX7hDj6iz0D,15+ | Male,130
TX_CURR,Timau Sub-County Hospital,Timau Ward,Buuri West Sub County,Meru County,NV96Kj0anjZ,uURluLqPIJ5,<15 | Unknown Sex,9
TX_CURR,Timau Sub-County Hospital,Timau Ward,Buuri West Sub County,Meru County,NV96Kj0anjZ,Yf1BiWq71NE,15+ | Female,335
TX_CURR,Emerging Infectious Disease Center,Parklands/Highridge Ward,Westlands Sub County,Nairobi County,zadcsIeEFU3,Yf1BiWq71NE,15+ | Female,1
TX_CURR,Emerging Infectious Disease Center,Parklands/Highridge Ward,Westlands Sub County,Nairobi County,zadcsIeEFU3,XX7hDj6iz0D,15+ | Male,4
TX_CURR,Emerging Infectious Disease Center,Parklands/Highridge Ward,Westlands Sub County,Nairobi County,zadcsIeEFU3,Yf1BiWq71NE,15+ | Female,4
TX_CURR,Emerging Infectious Disease Center,Parklands/Highridge Ward,Westlands Sub County,Nairobi County,zadcsIeEFU3,XX7hDj6iz0D,15+ | Male,1
TX_CURR,Emerging Infectious Disease Center,Parklands/Highridge Ward,Westlands Sub County,Nairobi County,zadcsIeEFU3,XX7hDj6iz0D,15+ | Male,140
TX_CURR,Emerging Infectious Disease Center,Parklands/Highridge Ward,Westlands Sub County,Nairobi County,zadcsIeEFU3,Yf1BiWq71NE,15+ | Female,194
TX_CURR,Mai Mahiu Health Centre,Mai Mahiu Ward,Naivasha Sub County,Nakuru County,gOQusSBkyYc,Yf1BiWq71NE,15+ | Female,6
TX_CURR,Mai Mahiu Health Centre,Mai Mahiu Ward,Naivasha Sub County,Nakuru County,gOQusSBkyYc,XX7hDj6iz0D,15+ | Male,7
TX_CURR,Mai Mahiu Health Centre,Mai Mahiu Ward,Naivasha Sub County,Nakuru County,gOQusSBkyYc,Yf1BiWq71NE,15+ | Female,29
TX_CURR,Mai Mahiu Health Centre,Mai Mahiu Ward,Naivasha Sub County,Nakuru County,gOQusSBkyYc,chrwpNxHlQQ,<15 | Female,4
TX_CURR,Mai Mahiu Health Centre,Mai Mahiu Ward,Naivasha Sub County,Nakuru County,gOQusSBkyYc,zHSL7ATXJib,<15 | Male,7
TX_CURR,Mai Mahiu Health Centre,Mai Mahiu Ward,Naivasha Sub County,Nakuru County,gOQusSBkyYc,XX7hDj6iz0D,15+ | Male,5
TX_CURR,Mai Mahiu Health Centre,Mai Mahiu Ward,Naivasha Sub County,Nakuru County,gOQusSBkyYc,XX7hDj6iz0D,15+ | Male,192
TX_CURR,Mai Mahiu Health Centre,Mai Mahiu Ward,Naivasha Sub County,Nakuru County,gOQusSBkyYc,uURluLqPIJ5,<15 | Unknown Sex,19
TX_CURR,Mai Mahiu Health Centre,Mai Mahiu Ward,Naivasha Sub County,Nakuru County,gOQusSBkyYc,Yf1BiWq71NE,15+ | Female,395
TX_CURR,Anmer Dispensary,Ting'ang'a Ward,Kiambu Town Sub County,Kiambu County,wZfs4jRGs9X,XX7hDj6iz0D,15+ | Male,1
TX_CURR,Anmer Dispensary,Ting'ang'a Ward,Kiambu Town Sub County,Kiambu County,wZfs4jRGs9X,Yf1BiWq71NE,15+ | Female,5
TX_CURR,Anmer Dispensary,Ting'ang'a Ward,Kiambu Town Sub County,Kiambu County,wZfs4jRGs9X,XX7hDj6iz0D,15+ | Male,21
TX_CURR,Anmer Dispensary,Ting'ang'a Ward,Kiambu Town Sub County,Kiambu County,wZfs4jRGs9X,uURluLqPIJ5,<15 | Unknown Sex,1
